doc_id,text
2709,"Years and years ago, I went with my cousins to the Half Moon Bay Pumpkin Festival. We had a great time seeing lots of pumpkin patches and pumpkin foods. Half Moon Bay is so very beautiful! I hope you get a chance to visit the area soon."
2710,"So, to sum up, people got together, chatted, laughed, enjoyed a wonderful meal and took home a great book in a pretty little parcel and hopefully had a memorable evening."
2711,"The story goes back and forth between the present and the past when his foster daughter lived with him and his wife. Melissa is a 15-yr.-old daughter of alcoholic parents who goes into foster care when her mom dies, leaving her all alone. She feels like she hit the jackpot when she first sees her new home that looks like a mansion and the two nice people, the Jacksons, who are taking her in. The church friends of the Jacksons are eager to meet her but she has very low self-esteem and doesn't think anyone would ever want to be her friend. All the main characters in this book, Jackson and his wife, Linda, her friend Joanne, and Melissa are all deceitful, but Melissa is the only one of them who does not profess to be a Christian."
2712,"A significantly revamped version of 10,000 Things later appeared on the 1986 compilation"
2713,The following floated around on Facebook statuses several weeks ago:
2714,2. You See A Broken Heart
2715,"As the ceremony began, all the graduates were very happy to finally get in their seats, as the waiting upstairs was hurting everyone and their feet. I don’t think I have ever stood that long in heels before and I hope not to do it again! The Marines presented the colors and the ceremony officially began. There were several speakers – student speaker’s from the bachelor’s programs and master’s programs provided some inspiring words and the VP of UOP southeastern region provided some additional insightful advice. The most colorful speaker was Simon Bailey, who is a motivational speaker and that he was! He spoke at length about releasing your brilliance and it was quite motivating. I laughed many times throughout his speech and he left me wanting to do more with my life. My daughter said he had a funny laugh and she was laughing because he was laughing! lol! He’s written several books and speaks throughout the country. Once the speeches were complete, degree recipients were called on stage beginning with the Doctoral recipients, Master’s recipients, Bachelor’s recipients and lastly, those receiving an Associate degree. Once all degrees were handed out, we moved our tassels from the left to the right and we were led out of the building. Graduation complete!"
2716,distilled down to this dark pen
2717,So can I
2718,"Have I mentioned lately how crazy our lives have become now that both my husband and I work from home with a very vocal toddler beneath our feet? Yes, you're right... I have... repeatedly! Sorry. Some days I feel like my brain might actually burn out, that it will start billowing smoke and simply shut down. I'm developing a Jeckyl & Hyde personality disorder - Mama for two minutes, Designer for one. But every day I discover new things about myself... like I can simultaneously blog and mash banana, all while playing peek-a-boo with a stuffed rhino! It is a crazy, chaotic and wonderful life filled with precious moments tucked into the folds of the mayhem. I am so blessed to spend my days sitting across the studio from the man I love with our beautiful boy quietly chewing carpet samples in the corner. Life doesn't get much better than this... except maybe when my boys bring me flowers!"
